1592136861.78, 0.030, -0.005, -0.001
1592136861.82, 0.000, 0.000, 0.000
1592136861.83, 0.000, 0.000, 0.000
1592136861.78, 0.030, -0.005, -0.001
1592136861.83, 0.000, 0.000, 0.000
1592136861.78, 0.030, -0.005, -0.001
1592136861.89, 0.000, 0.000, 0.000
1592136861.83, 0.000, 0.000, 0.000
1592136861.83, 0.000, 0.000, 0.000
1592136861.79, 0.030, -0.005, -0.001
1592136861.84, 0.000, 0.000, 0.000
1592136861.79, 0.030, -0.005, -0.001
1592136861.79, 0.030, -0.005, -0.001
1592136861.84, 0.000, 0.000, 0.000
1592136861.84, 0.000, 0.000, 0.000
1592136861.8, 0.030, -0.005, -0.000
1592136861.84, 0.000, 0.000, 0.000
1592136861.8, 0.030, -0.005, -0.000
1592136861.85, 0.000, 0.000, 0.000
1592136861.85, 0.000, 0.000, 0.000
1592136861.8, 0.030, -0.005, -0.000
1592136861.75, 0.030, -0.005, -0.001
1592136861.85, 0.000, 0.000, 0.000
1592136861.85, 0.000, 0.000, 0.000
1592136861.81, 0.030, -0.005, -0.001
1592136861.86, 0.000, 0.000, 0.000
1592136861.81, 0.030, -0.005, -0.001
1592136861.86, 0.000, 0.000, 0.000
1592136861.81, 0.030, -0.005, -0.001
1592136861.86, 0.000, 0.000, 0.000
1592136861.82, 0.030, -0.005, -0.001
1592136861.86, 0.000, 0.000, 0.000
1592136861.82, 0.030, -0.005, -0.001
1592136861.87, 0.000, 0.000, 0.000
1592136861.87, 0.000, 0.000, 0.000
1592136861.82, 0.030, -0.005, -0.001
1592136861.87, 0.000, 0.000, 0.000
1592136861.83, 0.030, -0.005, -0.001
1592136861.87, 0.000, 0.000, 0.000
1592136861.88, 0.000, 0.000, 0.000
1592136861.83, 0.030, -0.005, -0.001
1592136861.88, 0.000, 0.000, 0.000
1592136861.83, 0.030, -0.005, -0.001
1592136861.94, 0.000, 0.000, 0.000
1592136861.84, 0.030, -0.005, -0.001
1592136861.88, 0.000, 0.000, 0.000
1592136861.88, 0.000, 0.000, 0.000
1592136861.84, 0.030, -0.005, -0.001
1592136861.89, 0.000, 0.000, 0.000
1592136861.89, 0.000, 0.000, 0.000
1592136861.84, 0.030, -0.005, -0.001
1592136861.89, 0.000, 0.000, 0.000
1592136861.85, 0.030, -0.005, -0.001
1592136861.89, 0.000, 0.000, 0.000
1592136861.9, 0.000, 0.000, 0.000
1592136861.85, 0.030, -0.005, -0.001
1592136861.9, 0.000, 0.000, 0.000
1592136861.85, 0.030, -0.005, -0.001
1592136861.78, 0.030, -0.005, -0.001
1592136861.9, 0.000, 0.000, 0.000
1592136861.86, 0.030, -0.005, -0.001
1592136861.9, 0.000, 0.000, 0.000
1592136861.86, 0.030, -0.005, -0.001
1592136861.91, 0.000, 0.000, 0.000
1592136861.86, 0.030, -0.005, -0.001
1592136861.91, 0.000, 0.000, 0.000
1592136861.91, 0.000, 0.000, 0.000
1592136861.87, 0.030, -0.005, -0.001
1592136861.91, 0.000, 0.000, 0.000
1592136861.92, 0.000, 0.000, 0.000
1592136861.87, 0.031, -0.004, -0.001
1592136861.92, 0.000, 0.000, 0.000
1592136861.87, 0.031, -0.004, -0.001
1592136861.92, 0.000, 0.000, 0.000
1592136861.92, 0.000, 0.000, 0.000
1592136861.88, 0.031, -0.004, -0.001
1592136861.93, 0.000, 0.000, 0.000
1592136861.88, 0.031, -0.004, -0.001
1592136861.88, 0.031, -0.004, -0.001
1592136861.93, 0.000, 0.000, 0.000
1592136861.93, 0.000, 0.000, 0.000
1592136861.99, 0.000, 0.000, 0.000
1592136861.89, 0.031, -0.004, -0.001
1592136861.93, 0.000, 0.000, 0.000
1592136861.89, 0.031, -0.004, -0.001
1592136861.94, 0.000, 0.000, 0.000
1592136861.94, 0.000, 0.000, 0.000
1592136861.89, 0.031, -0.004, -0.001
1592136861.94, 0.000, 0.000, 0.000
1592136861.9, 0.031, -0.004, -0.001
1592136861.94, 0.000, 0.000, 0.000
1592136861.95, 0.000, 0.000, 0.000
1592136861.9, 0.031, -0.004, -0.001
1592136861.85, 0.030, -0.005, -0.001
1592136861.9, 0.031, -0.004, -0.001
1592136861.95, 0.000, 0.000, 0.000
1592136861.95, 0.000, 0.000, 0.000
1592136861.91, 0.030, -0.005, -0.001
1592136861.95, 0.000, 0.000, 0.000
1592136861.91, 0.030, -0.005, -0.001
1592136861.96, 0.000, 0.000, 0.000
1592136861.96, 0.000, 0.000, 0.000
1592136861.91, 0.030, -0.005, -0.001
1592136861.96, 0.000, 0.000, 0.000
1592136861.92, 0.030, -0.005, -0.001
1592136861.96, 0.000, 0.000, 0.000
1592136861.97, 0.000, 0.000, 0.000
1592136861.92, 0.030, -0.005, -0.001
1592136861.97, 0.000, 0.000, 0.000
1592136861.92, 0.030, -0.005, -0.001
1592136861.93, 0.030, -0.005, -0.001
1592136861.97, 0.000, 0.000, 0.000
1592136861.97, 0.000, 0.000, 0.000
1592136861.93, 0.030, -0.005, -0.001
1592136861.98, 0.000, 0.000, 0.000
1592136861.98, 0.000, 0.000, 0.000
1592136861.93, 0.030, -0.005, -0.001
1592136861.98, 0.000, 0.000, 0.000
1592136862.04, 0.000, 0.000, 0.000
1592136861.94, 0.030, -0.005, -0.001
1592136861.98, 0.000, 0.000, 0.000
1592136861.99, 0.000, 0.000, 0.000
1592136861.94, 0.030, -0.005, -0.001
1592136861.99, 0.000, 0.000, 0.000
1592136861.94, 0.030, -0.005, -0.001
1592136861.99, 0.000, 0.000, 0.000
1592136861.95, 0.030, -0.005, -0.001
1592136861.99, 0.000, 0.000, 0.000
1592136861.88, 0.030, -0.005, -0.001
1592136861.95, 0.030, -0.005, -0.001
1592136862.0, 0.000, 0.000, 0.000
1592136861.95, 0.030, -0.005, -0.001
1592136862.0, 0.000, 0.000, 0.000
1592136862.0, 0.000, 0.000, 0.000
1592136861.96, 0.030, -0.005, -0.001
1592136862.0, 0.000, 0.000, 0.000
1592136862.01, 0.000, 0.000, 0.000
1592136861.96, 0.030, -0.005, -0.001
1592136862.01, 0.000, 0.000, 0.000
1592136861.96, 0.030, -0.005, -0.001
1592136862.01, 0.000, 0.000, 0.000
1592136862.01, 0.000, 0.000, 0.000
1592136861.97, 0.030, -0.005, -0.001
1592136862.02, 0.000, 0.000, 0.000
1592136861.97, 0.030, -0.005, -0.001
1592136861.97, 0.030, -0.005, -0.001
1592136862.02, 0.000, 0.000, 0.000
1592136862.02, 0.000, 0.000, 0.000
1592136861.98, 0.030, -0.005, -0.001
1592136862.02, 0.000, 0.000, 0.000
1592136861.98, 0.030, -0.005, -0.001
1592136862.03, 0.000, 0.000, 0.000
1592136862.03, 0.000, 0.000, 0.000
1592136861.98, 0.030, -0.005, -0.001
1592136862.09, 0.000, 0.000, 0.000
1592136862.03, 0.000, 0.000, 0.000
1592136861.99, 0.030, -0.005, -0.001
1592136862.03, 0.000, 0.000, 0.000
1592136862.04, 0.000, 0.000, 0.000
1592136861.99, 0.030, -0.005, -0.001
1592136862.04, 0.000, 0.000, 0.000
1592136861.99, 0.030, -0.005, -0.001
1592136862.04, 0.000, 0.000, 0.000
1592136861.95, 0.030, -0.005, -0.001
1592136862.0, 0.030, -0.005, -0.001
1592136862.04, 0.000, 0.000, 0.000
1592136862.0, 0.030, -0.005, -0.001
1592136862.05, 0.000, 0.000, 0.000
1592136862.05, 0.000, 0.000, 0.000
1592136862.0, 0.030, -0.005, -0.001
1592136862.05, 0.000, 0.000, 0.000
1592136862.01, 0.030, -0.005, -0.001
1592136862.05, 0.000, 0.000, 0.000
1592136862.01, 0.030, -0.005, -0.001
1592136862.06, 0.000, 0.000, 0.000
1592136862.06, 0.000, 0.000, 0.000
1592136862.01, 0.030, -0.005, -0.001
1592136862.02, 0.030, -0.005, -0.001
1592136862.06, 0.000, 0.000, 0.000
1592136862.06, 0.000, 0.000, 0.000
1592136862.02, 0.030, -0.005, -0.000
1592136862.07, 0.000, 0.000, 0.000
1592136862.07, 0.000, 0.000, 0.000
1592136862.02, 0.030, -0.005, -0.000
1592136862.07, 0.000, 0.000, 0.000
1592136862.03, 0.030, -0.005, -0.000
1592136862.07, 0.000, 0.000, 0.000
1592136862.08, 0.000, 0.000, 0.000
1592136862.03, 0.030, -0.005, -0.000
1592136862.08, 0.000, 0.000, 0.000
1592136862.03, 0.030, -0.005, -0.000
1592136862.14, 0.000, 0.000, 0.000
1592136862.04, 0.030, -0.005, -0.000
1592136862.08, 0.000, 0.000, 0.000
1592136862.08, 0.000, 0.000, 0.000
1592136862.04, 0.030, -0.005, -0.000
1592136862.09, 0.000, 0.000, 0.000
1592136862.04, 0.030, -0.005, -0.000
1592136861.98, 0.030, -0.005, -0.001
1592136862.09, 0.000, 0.000, 0.000
1592136862.09, 0.000, 0.000, 0.000
1592136862.05, 0.030, -0.005, -0.001
1592136862.09, 0.000, 0.000, 0.000
1592136862.1, 0.000, 0.000, 0.000
1592136862.05, 0.030, -0.005, -0.001
1592136862.1, 0.000, 0.000, 0.000
1592136862.05, 0.030, -0.005, -0.001
1592136862.1, 0.000, 0.000, 0.000
1592136862.06, 0.030, -0.005, -0.001
1592136862.1, 0.000, 0.000, 0.000
1592136862.06, 0.030, -0.005, -0.001
1592136862.11, 0.000, 0.000, 0.000
1592136862.06, 0.030, -0.005, -0.001
1592136862.11, 0.000, 0.000, 0.000
1592136862.11, 0.000, 0.000, 0.000
1592136862.07, 0.030, -0.005, -0.001
1592136862.11, 0.000, 0.000, 0.000
1592136862.07, 0.030, -0.005, -0.001
1592136862.12, 0.000, 0.000, 0.000
1592136862.12, 0.000, 0.000, 0.000
1592136862.07, 0.030, -0.005, -0.001
1592136862.12, 0.000, 0.000, 0.000
1592136862.12, 0.000, 0.000, 0.000
1592136862.08, 0.030, -0.005, -0.001
1592136862.13, 0.000, 0.000, 0.000
1592136862.08, 0.030, -0.005, -0.001
1592136862.08, 0.030, -0.005, -0.001
1592136862.13, 0.000, 0.000, 0.000
1592136862.13, 0.000, 0.000, 0.000
1592136862.19, 0.000, 0.000, 0.000
1592136862.09, 0.030, -0.005, -0.001
1592136862.13, 0.000, 0.000, 0.000
1592136862.09, 0.030, -0.005, -0.001
1592136862.14, 0.000, 0.000, 0.000
1592136862.14, 0.000, 0.000, 0.000
1592136862.01, 0.030, -0.005, -0.001
1592136862.09, 0.030, -0.005, -0.001
1592136862.14, 0.000, 0.000, 0.000
1592136862.1, 0.030, -0.005, -0.001
1592136862.14, 0.000, 0.000, 0.000
1592136862.15, 0.000, 0.000, 0.000
1592136862.1, 0.030, -0.005, -0.001
1592136862.15, 0.000, 0.000, 0.000
1592136862.1, 0.030, -0.005, -0.001
1592136862.11, 0.030, -0.005, -0.001
1592136862.15, 0.000, 0.000, 0.000
1592136862.15, 0.000, 0.000, 0.000
1592136862.11, 0.030, -0.005, -0.001
1592136862.16, 0.000, 0.000, 0.000
1592136862.16, 0.000, 0.000, 0.000
1592136862.11, 0.030, -0.005, -0.001
1592136862.16, 0.000, 0.000, 0.000
1592136862.12, 0.030, -0.005, -0.001
1592136862.16, 0.000, 0.000, 0.000
1592136862.17, 0.000, 0.000, 0.000
1592136862.12, 0.030, -0.005, -0.001
1592136862.17, 0.000, 0.000, 0.000
1592136862.12, 0.030, -0.005, -0.001
1592136862.13, 0.031, -0.005, -0.001
1592136862.17, 0.000, 0.000, 0.000
1592136862.17, 0.000, 0.000, 0.000
1592136862.13, 0.031, -0.005, -0.001
1592136862.18, 0.000, 0.000, 0.000
1592136862.13, 0.031, -0.005, -0.001
